customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,routine_flg,calc_date,membership_period,median,max,min,mean
OA278526,XXXXX,C02,F,2015-08-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,44,5.0,6,3,4.916666666666667
GD639344,XXXXX,C02,F,2015-08-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,44,4.5,5,2,3.8333333333333335
HD862235,XXXXX,C01,M,2015-08-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,44,4.0,6,1,4.166666666666667
HI531972,XXXXX,C03,M,2015-08-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,44,4.0,7,1,4.083333333333333
OA368057,XXXXXX,C01,F,2015-08-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,44,4.0,6,2,3.5833333333333335
TS675030,XXXX,C03,M,2015-08-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,44,5.0,9,2,4.833333333333333
OA085890,XXXXX,C01,M,2015-08-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,44,4.0,6,2,3.9166666666666665
PL876202,XXX,C02,F,2015-08-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,44,4.0,7,2,4.166666666666667
OA250167,XXXX,C01,F,2015-08-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,44,4.0,7,2,4.166666666666667
TS357089,XXXXX,C01,M,2015-08-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,44,4.5,6,2,4.416666666666667
OA869136,XX,C02,F,2015-08-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,44,4.0,6,3,4.083333333333333
TS147383,XXXXX,C03,F,2015-08-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,44,4.0,5,1,3.75
AS875048,XXXXX,C03,M,2015-08-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,44,5.0,8,3,5.166666666666667
GD687670,XXXX,C03,M,2015-08-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,44,4.5,7,2,4.333333333333333
IK787243,XX,C03,M,2015-08-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,44,5.0,6,2,4.333333333333333
AS092144,XX,C01,F,2015-08-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,44,4.0,8,1,4.333333333333333
IK446815,XXXX,C03,M,2015-08-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,44,5.5,9,2,5.333333333333333
TS085215,XXXXX,C03,M,2015-08-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,44,5.0,7,2,5.25
PL652437,XXXX,C02,F,2015-08-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,44,5.0,7,2,4.833333333333333
HI929904,XXXXX,C01,M,2015-08-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,44,4.0,6,3,4.416666666666667
HD733934,XXX,C01,M,2015-08-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,44,5.0,7,2,4.666666666666667
IK516841,XXXXX,C01,F,2015-08-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,44,5.0,6,3,4.583333333333333
HI072340,XXXXX,C02,F,2015-08-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,44,4.5,9,3,5.083333333333333
HI963277,XXX,C03,M,2015-08-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,44,4.0,6,2,3.8333333333333335
IK248737,XXXXXX,C02,F,2015-08-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,44,4.0,6,2,4.0
OA955085,XXXXX,C01,F,2015-08-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,44,4.0,8,2,4.5
GD257904,XXXX,C01,M,2015-08-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,44,4.0,7,3,4.75
HI184733,XXXXX,C01,M,2015-08-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,44,4.0,6,3,4.416666666666667
HI969840,XXXXX,C01,F,2015-08-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,44,4.5,7,3,4.75
IK569155,XXXXXX,C02,M,2015-08-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,44,4.5,8,1,4.916666666666667
OA255039,XXXXXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,5.0,7,3,4.833333333333333
TS621030,XXXX,C02,F,2015-09-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,43,4.0,5,2,3.9166666666666665
TS364512,XXXX,C03,M,2015-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,43,5.0,8,2,5.25
OA427079,XXXX,C03,M,2015-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,43,4.0,6,2,3.8333333333333335
IK986011,XXXX,C02,F,2015-09-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,43,5.0,6,1,4.833333333333333
AS124354,XXXX,C03,M,2015-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,43,4.0,7,3,4.583333333333333
HD867526,XXX,C03,M,2015-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,43,4.5,7,2,4.25
HD379875,XXXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.5,7,3,4.833333333333333
AS736672,XXXX,C01,F,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,5.0,6,1,4.583333333333333
OA285691,XXXXXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,5.0,7,3,5.416666666666667
PL634236,XXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,3.0,7,1,3.5833333333333335
IK051737,XXXX,C01,F,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.5,7,2,4.5
OA628170,XXX,C03,F,2015-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,43,5.0,8,1,4.666666666666667
IK018825,XXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,5.0,8,3,5.25
HI673538,XXXX,C01,F,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,6.0,8,3,5.75
IK433428,XXXX,C01,F,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,5.0,6,1,4.25
GD004422,XXXX,C01,F,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,6.0,8,2,5.666666666666667
TS861788,XX,C01,F,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,5.0,7,1,4.666666666666667
AS603613,XXXXX,C02,F,2015-09-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,43,4.0,8,3,4.75
TS161670,XXX,C01,F,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,5.5,9,1,5.75
HD862369,XXX,C03,M,2015-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,43,5.5,8,1,4.833333333333333
PL507166,XXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.0,7,3,4.083333333333333
HI003514,XXXXX,C02,F,2015-09-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,43,3.5,8,2,4.333333333333333
TS995299,XXXXXX,C03,M,2015-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,43,4.5,7,2,4.5
PL753720,XXXX,C01,F,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.0,7,2,4.333333333333333
IK292139,XX,C03,M,2015-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,43,4.0,7,2,4.416666666666667
HD289026,XXX,C01,F,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.0,9,1,4.083333333333333
HI376364,XXXXXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.0,6,2,3.9166666666666665
HD561131,XXXXX,C01,F,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.0,6,3,4.083333333333333
TS548118,XXXXXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.0,8,1,4.416666666666667
OA544396,XXXXX,C03,F,2015-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,43,5.0,7,1,4.75
IK733351,XXXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.0,9,3,4.583333333333333
GD280871,XXX,C02,M,2015-09-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,43,4.5,7,1,4.25
HD914078,XXXX,C03,F,2015-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,43,4.0,6,3,4.416666666666667
TS159187,XXXXX,C03,M,2015-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,43,4.5,6,3,4.5
IK266002,XXXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,5.0,7,1,4.416666666666667
PL144435,XXXXX,C02,F,2015-09-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,43,4.0,5,1,3.8333333333333335
HD012547,XX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.0,7,2,4.083333333333333
TS624020,XXXXXX,C03,F,2015-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,43,5.5,7,2,5.25
GD693914,XXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,5.0,9,2,5.083333333333333
HD981950,XXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.0,8,2,4.583333333333333
GD082396,XXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,5.0,7,2,4.833333333333333
PL739117,XX,C03,M,2015-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,43,5.0,7,3,4.666666666666667
PL677323,XXXXX,C01,F,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,5.5,7,3,5.333333333333333
IK096992,XXXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.0,8,2,4.166666666666667
TS718154,XXXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.5,7,2,4.583333333333333
OA962428,XXXX,C03,M,2015-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,43,4.0,6,2,4.416666666666667
HI270880,XX,C02,F,2015-09-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,43,3.0,7,1,4.0
GD879805,XXXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.0,6,1,4.083333333333333
IK616816,XXXXX,C01,F,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.0,7,3,4.333333333333333
PL394207,XXXX,C01,F,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,5.0,7,2,4.833333333333333
GD362521,XXX,C03,F,2015-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,43,4.0,7,1,3.6666666666666665
HD775663,XXXXX,C03,M,2015-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,43,5.0,7,3,4.916666666666667
HD459783,XXXXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.5,9,1,4.416666666666667
GD479679,XXXXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.0,9,2,4.333333333333333
IK886752,XXXX,C03,M,2015-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,43,5.0,7,3,5.25
HD387344,XXXXX,C01,F,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.0,6,2,4.166666666666667
OA763272,XXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.5,7,1,4.25
HI564909,XXXXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,5.0,7,2,5.0
TS536483,XXXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,5.0,8,1,4.916666666666667
IK559274,XXX,C01,F,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.5,7,1,4.25
HI405166,XXXX,C02,F,2015-09-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,43,5.0,7,2,4.416666666666667
AS468297,XX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.0,7,1,4.0
TS637007,XXXXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.0,8,2,4.25
TS168517,XX,C01,F,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.5,7,2,4.75
AS712913,XXXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,5.0,7,2,5.0
OA075024,XXXX,C01,M,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,5.0,8,2,5.0
IK799332,XXXX,C03,M,2015-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,43,4.0,8,1,4.583333333333333
PL929818,XXX,C02,M,2015-09-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,43,4.0,7,2,4.083333333333333
TS849376,XXX,C01,F,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.5,7,3,4.833333333333333
TS571375,XXX,C01,F,2015-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,43,4.0,9,2,4.333333333333333
IK377403,XXXX,C01,M,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,4.5,7,1,4.416666666666667
HD845666,XXXX,C01,F,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,4.5,7,2,4.5
PL081925,XXXXX,C01,F,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,4.5,7,2,4.25
OA768446,XXXXXX,C02,F,2015-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,42,4.0,6,1,4.0
HD576900,XXXXXX,C01,M,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,4.0,6,2,4.25
GD152639,XXXX,C01,M,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,3.5,7,2,3.8333333333333335
IK453330,XXXX,C03,M,2015-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,42,4.5,7,1,4.5
AS258098,XX,C01,M,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,4.0,6,2,3.9166666666666665
IK130171,XXXX,C02,F,2015-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,42,5.0,6,3,4.666666666666667
AS309101,XXXXX,C01,M,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,3.5,7,1,3.75
AS275166,XXXX,C01,M,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,3.0,6,1,3.5
IK771427,XXXX,C02,M,2015-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,42,3.5,6,1,3.75
HD484088,XXXXX,C01,M,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,4.0,6,3,4.333333333333333
HD176214,XXXXX,C01,M,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,4.0,7,2,4.416666666666667
HI853357,XXXXX,C01,M,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,4.0,7,3,4.416666666666667
GD589615,XX,C01,F,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,5.0,7,4,5.083333333333333
GD763218,XX,C03,M,2015-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,42,4.0,6,3,4.166666666666667
AS404579,XXXX,C01,F,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,5.0,7,2,4.75
OA352833,XX,C02,M,2015-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,42,5.5,7,3,5.083333333333333
HI201910,XXXXX,C02,F,2015-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,42,5.0,7,2,4.916666666666667
IK740134,XXXX,C01,F,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,4.5,8,1,4.5
IK580114,XXXX,C01,M,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,5.0,8,3,4.666666666666667
TS356315,XX,C03,M,2015-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,42,5.0,8,1,5.083333333333333
TS922639,XXXXX,C03,F,2015-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,42,5.0,7,2,4.666666666666667
PL704025,XXXX,C03,M,2015-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,42,4.5,8,2,4.916666666666667
HD177050,XXXX,C02,M,2015-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,42,4.5,7,1,4.25
OA862614,XXXX,C03,M,2015-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,42,4.0,7,3,4.5
AS105107,XXXXX,C02,F,2015-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,42,4.0,7,1,3.9166666666666665
AS359364,XX,C03,F,2015-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,42,4.0,6,1,3.75
OA462757,XXXX,C01,F,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,5.0,7,2,4.916666666666667
PL664277,XXXXX,C01,F,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,5.0,8,2,5.083333333333333
HD995428,XXX,C02,F,2015-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,42,4.0,8,1,3.9166666666666665
IK751998,XXXXX,C03,M,2015-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,42,5.0,10,3,5.25
GD064521,XXXXX,C01,M,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,5.0,7,2,4.666666666666667
HD708558,XXXXX,C01,M,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,4.0,7,3,4.583333333333333
PL343970,XXXXX,C01,F,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,5.0,7,4,5.25
IK983460,XXXXXX,C02,M,2015-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,42,5.0,8,3,5.25
IK608489,XXXX,C03,M,2015-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,42,5.0,8,2,4.833333333333333
IK200910,XXXXX,C02,F,2015-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,42,4.5,8,2,4.666666666666667
AS137764,XXX,C02,M,2015-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,42,5.0,6,2,4.666666666666667
TS640338,XXXX,C01,F,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,4.5,7,2,4.583333333333333
AS614406,XXXXX,C03,F,2015-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,42,4.5,7,2,4.25
HD762188,XXXXXX,C01,M,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,3.5,6,2,3.8333333333333335
HI826338,XXXX,C03,F,2015-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,42,4.0,6,1,3.75
GD672303,XXXXX,C02,F,2015-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,42,5.0,7,2,4.583333333333333
TS321715,XXXXX,C03,M,2015-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,42,4.5,8,1,4.583333333333333
TS798789,XXXXX,C01,F,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,4.5,8,3,4.666666666666667
HD035838,XXX,C02,F,2015-10-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,42,4.5,7,2,4.833333333333333
HI183246,XXX,C01,F,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,5.0,8,1,4.75
TS145533,XXXXX,C03,M,2015-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,42,4.0,7,2,4.166666666666667
GD323923,XX,C01,M,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,5.0,7,2,4.583333333333333
AS211705,XXX,C03,M,2015-10-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,42,6.0,7,1,5.166666666666667
IK051201,XXXXXX,C01,M,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,5.5,7,2,5.083333333333333
AS038564,XXXXX,C01,M,2015-10-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,42,4.5,6,2,4.166666666666667
PL576453,XXXXX,C01,M,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,5.0,7,2,5.0
PL351843,XXXXX,C01,M,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,5.5,9,1,5.166666666666667
HD134052,XX,C03,F,2015-11-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,41,5.0,7,2,4.916666666666667
PL046622,XXXXX,C01,F,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,5.5,9,1,5.25
AS670699,XXXX,C01,M,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,4.5,8,1,4.75
PL703435,XXXX,C02,F,2015-11-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,41,4.0,8,1,4.333333333333333
IK357689,XXXXX,C03,M,2015-11-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,41,4.0,6,1,4.0
TS413023,XX,C01,M,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,5.0,7,2,5.0
HD581148,XXXXX,C01,F,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,5.0,7,3,5.0
HI342075,XXXXX,C03,M,2015-11-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,41,5.5,9,2,5.25
HI777528,XXXXX,C01,F,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,4.0,8,3,4.416666666666667
IK766314,XXXXX,C02,F,2015-11-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,41,4.0,6,1,4.0
GD670693,XXXXXX,C01,F,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,5.0,7,3,4.916666666666667
OA885929,XXXX,C02,F,2015-11-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,41,4.5,7,1,4.166666666666667
OA737426,XXXX,C01,F,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,5.0,8,2,4.75
OA791937,XXXXX,C01,M,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,4.0,6,2,4.083333333333333
AS297966,XXXX,C02,F,2015-11-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,41,5.0,8,2,5.25
OA524517,XX,C02,F,2015-11-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,41,5.0,9,2,4.666666666666667
PL504040,XXXXX,C02,F,2015-11-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,41,5.0,7,3,4.583333333333333
HD894637,XXXX,C01,F,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,5.0,7,3,4.75
IK324758,XXXXX,C01,F,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,3.5,7,1,3.75
HI995135,XXXXXX,C01,F,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,4.0,7,2,4.333333333333333
AS462796,XXX,C03,F,2015-11-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,41,5.5,7,2,5.0
PL865030,XXXXX,C01,M,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,4.0,7,3,4.333333333333333
HI337186,XXXXX,C02,F,2015-11-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,41,3.5,7,2,3.9166666666666665
AS584189,XXXXX,C01,M,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,4.0,7,2,4.25
OA551532,XX,C03,F,2015-11-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,41,5.0,6,2,4.666666666666667
AS009373,XX,C01,F,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,5.0,7,3,5.083333333333333
OA963991,XXXX,C01,F,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,3.5,6,1,3.5
TS230934,XXXXX,C01,M,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,6.0,8,2,5.416666666666667
OA543860,XXXX,C01,M,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,5.0,7,2,4.833333333333333
GD788407,XXX,C01,M,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,4.0,6,1,3.9166666666666665
PL817645,XXXXX,C01,M,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,3.5,8,1,3.9166666666666665
TS832330,XXXXX,C03,M,2015-11-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,41,6.0,7,1,5.416666666666667
OA166132,XXXXX,C01,M,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,4.0,7,2,4.166666666666667
IK025556,XXXX,C01,F,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,5.0,8,2,4.833333333333333
OA408529,XXXXXX,C03,M,2015-11-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,41,4.0,7,1,4.166666666666667
IK417386,XXXXX,C01,M,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,4.5,7,2,4.5
OA098556,XXXX,C02,F,2015-11-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,41,4.0,10,2,4.75
IK320222,XXXXX,C01,M,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,4.5,7,3,4.666666666666667
HI650765,XXXX,C01,M,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,4.5,7,3,4.666666666666667
HI196175,XXX,C01,M,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,5.0,6,3,4.666666666666667
IK930070,XXXXX,C03,F,2015-11-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,41,5.0,7,2,4.583333333333333
TS797358,XXXXX,C01,F,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,5.0,7,1,4.833333333333333
OA751110,XXX,C02,F,2015-11-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,41,5.0,6,3,5.0
GD010455,XXXX,C03,F,2015-11-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,41,5.5,7,2,4.833333333333333
GD024299,XXXXX,C03,M,2015-11-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,41,4.0,6,1,3.75
IK339856,XXXX,C02,M,2015-11-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,41,4.0,7,2,4.333333333333333
PL967244,XXX,C02,F,2015-11-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,41,4.0,7,2,4.583333333333333
AS227898,XXXX,C02,M,2015-11-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,41,4.5,7,2,4.416666666666667
IK390163,XXXXX,C01,M,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,4.5,7,2,4.416666666666667
HD767925,XXXXX,C03,M,2015-11-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,41,4.0,8,2,4.333333333333333
HD537465,XXXXX,C01,M,2015-11-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,41,5.0,6,2,4.5
